V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,binaryClass
84.0,?,17.0,?,8,10,1.7191e+17,1.95989e+17,2.16e+17,2.23e+17,2.46e+17,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.31794e+17,3.48399e+17,3.66413e+17,3.84428e+17,339.0,290.0,?,1
268.0,1986.0,49.0,5.0,34,40,1.77871e+17,1.95989e+17,2.02e+17,2.34e+17,2.4e+17,2.55367e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,225.0,212.0,?,1
227.0,1980.0,40.0,1.0,12,23,1.77752e+17,1.95989e+17,2.02e+17,2.19e+17,2.4e+17,2.59663e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.27176e+17,3.58119e+17,3.76133e+17,3.94148e+17,144.0,110.0,?,1
224.0,1986.0,?,?,2,4,1.73166e+17,1.95989e+17,?,?,2.38e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.32593e+17,3.58119e+17,3.76133e+17,3.94148e+17,82.0,24.0,?,1
244.0,1986.0,?,?,2,10,1.67245e+17,1.95989e+17,2.16e+17,?,2.45e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.2522e+17,3.48399e+17,3.76133e+17,3.84428e+17,36.0,172.0,?,1
86.0,1980.0,51.0,2.0,11,23,1.64513e+17,1.95989e+17,2.14e+17,2.2e+17,2.5e+17,2.63393e+17,2.76646e+17,2.94356e+17,3.22817e+17,3.27176e+17,3.58119e+17,3.76133e+17,3.94148e+17,364.0,111.0,?,1
253.0,1983.0,?,?,0,11,1.78804e+17,1.95989e+17,2.13e+17,?,2.5e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.33016e+17,3.48399e+17,3.76133e+17,3.84428e+17,5.0,293.0,?,1
140.0,1980.0,17.0,?,12,24,1.66018e+17,1.95989e+17,2.09e+17,2.33e+17,2.38e+17,2.58692e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.3883e+17,3.48399e+17,3.76133e+17,3.94148e+17,299.0,345.0,?,1
95.0,1980.0,39.0,?,1,12,1.7292e+17,1.95989e+17,2.07e+17,2.28e+17,2.38e+17,2.61771e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.34675e+17,3.48399e+17,3.76133e+17,3.84428e+17,402.0,169.0,?,1
257.0,1986.0,263.0,32.0,15,41,1.67221e+17,1.95989e+17,2.01e+17,2.17e+17,2.5e+17,2.55877e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.26905e+17,3.44177e+17,3.76133e+17,3.94148e+17,97.0,23.0,?,1
277.0,1986.0,1992.0,174.0,5,8,1.65158e+17,1.95989e+17,2.12e+17,2.3e+17,2.5e+17,2.67144e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.25775e+17,3.48399e+17,3.76133e+17,3.84428e+17,69.0,335.0,?,1
243.0,1970.0,?,?,1,6,1.71653e+17,1.95989e+17,2.12e+17,?,2.38e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.36401e+17,3.48399e+17,3.76133e+17,3.94148e+17,3.0,257.0,?,1
257.0,1970.0,?,?,0,10,1.70376e+17,1.95989e+17,1.99e+17,?,2.37e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.27738e+17,3.48399e+17,3.76133e+17,3.84428e+17,1.0,296.0,?,1
246.0,1980.0,43.0,3.0,14,16,1.75861e+17,1.95989e+17,2.03e+17,2.21e+17,2.38e+17,2.57132e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.31901e+17,3.44177e+17,3.76133e+17,3.94148e+17,159.0,35.0,?,1
351.0,1986.0,277.0,5.0,1,10,1.66977e+17,1.95989e+17,2.11e+17,2.21e+17,2.41e+17,2.69554e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.37394e+17,3.58119e+17,3.76133e+17,3.94148e+17,217.0,24.0,?,1
190.0,1980.0,?,?,3,18,1.64978e+17,1.95989e+17,2.04e+17,?,2.46e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.33311e+17,3.58119e+17,3.66413e+17,3.84428e+17,15.0,135.0,?,1
63.0,1980.0,136.0,2.0,1,9,1.65052e+17,1.95989e+17,2.04e+17,2.26e+17,2.41e+17,2.53693e+17,2.73398e+17,2.94356e+17,3.22817e+17,3.26132e+17,3.48399e+17,3.76133e+17,3.94148e+17,402.0,78.0,?,1
286.0,1986.0,280.0,26.0,14,22,1.66804e+17,1.95989e+17,2.14e+17,2.34e+17,2.44e+17,2.53848e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.3572e+17,3.48399e+17,3.66413e+17,3.84428e+17,100.0,336.0,?,1
261.0,1983.0,749.0,104.0,4,8,1.78475e+17,1.95989e+17,2.09e+17,2.27e+17,2.45e+17,2.6157e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.26697e+17,3.58119e+17,3.66413e+17,3.84428e+17,56.0,110.0,?,1
449.0,?,?,?,0,6,1.70884e+17,1.87389e+17,?,?,?,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.36912e+17,3.44177e+17,3.76133e+17,3.94148e+17,36.0,95.0,?,1
101.0,1986.0,17.0,?,3,11,1.77826e+17,1.95989e+17,2.16e+17,2.32e+17,2.4e+17,2.52885e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.32681e+17,3.58119e+17,3.76133e+17,3.94148e+17,372.0,95.0,?,1
313.0,1983.0,1351.0,151.0,2,6,1.71062e+17,1.95989e+17,2.09e+17,2.26e+17,2.38e+17,2.61547e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.26132e+17,3.48399e+17,3.76133e+17,3.94148e+17,50.0,70.0,?,1
236.0,1983.0,?,?,2,6,1.70784e+17,1.95989e+17,2.04e+17,?,2.46e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.32084e+17,3.48399e+17,3.66413e+17,3.84428e+17,1.0,290.0,?,1
225.0,1970.0,?,?,1,7,1.79102e+17,1.95989e+17,2.03e+17,?,2.5e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.28097e+17,3.44177e+17,3.76133e+17,3.94148e+17,5.0,16.0,?,1
90.0,1986.0,25.0,?,7,14,1.656e+17,1.95989e+17,2.05e+17,2.22e+17,2.43e+17,2.70038e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.38369e+17,3.48399e+17,3.66413e+17,3.84428e+17,183.0,2.0,?,1
304.0,1980.0,?,?,0,9,1.6872e+17,1.95989e+17,2.07e+17,?,2.46e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.38396e+17,3.44177e+17,3.66413e+17,3.84428e+17,1.0,67.0,?,1
244.0,1983.0,?,?,0,16,1.69569e+17,1.95989e+17,2.07e+17,?,2.38e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.42009e+17,3.48399e+17,3.76133e+17,3.84428e+17,55.0,14.0,?,1
245.0,1983.0,51.0,23.0,12,16,1.72304e+17,1.95989e+17,2.01e+17,2.24e+17,2.46e+17,2.65559e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.38932e+17,3.44177e+17,3.76133e+17,3.84428e+17,104.0,62.0,?,1
208.0,1970.0,?,?,5,7,1.65259e+17,1.95989e+17,2e+17,?,2.37e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.26258e+17,3.58119e+17,3.76133e+17,3.84428e+17,36.0,27.0,?,1
244.0,1986.0,379.0,37.0,9,21,1.71136e+17,1.95989e+17,2e+17,2.28e+17,2.41e+17,2.70014e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.35754e+17,3.48399e+17,3.76133e+17,3.94148e+17,92.0,382.0,?,1
248.0,1980.0,?,?,2,7,1.69336e+17,1.95989e+17,2.02e+17,?,2.4e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.38026e+17,3.44177e+17,3.66413e+17,3.84428e+17,4.0,12.0,?,1
114.0,1980.0,12.0,1.0,21,23,1.6545e+17,1.95989e+17,2.02e+17,2.17e+17,2.37e+17,2.67797e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.30843e+17,3.58119e+17,3.76133e+17,3.94148e+17,369.0,163.0,?,1
109.0,1970.0,11.0,?,18,25,1.77742e+17,1.95989e+17,2.05e+17,2.25e+17,2.46e+17,2.56006e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.30482e+17,3.48399e+17,3.76133e+17,3.84428e+17,363.0,519.0,?,1
96.0,1986.0,14.0,?,5,20,1.79116e+17,1.95989e+17,2.02e+17,2.28e+17,2.45e+17,2.65714e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.42157e+17,3.48399e+17,3.76133e+17,3.84428e+17,347.0,184.0,?,1
301.0,1970.0,207.0,10.0,10,11,1.68442e+17,1.95989e+17,2.02e+17,2.16e+17,2.39e+17,2.6879e+17,2.75201e+17,2.94356e+17,3.22817e+17,3.38369e+17,3.48399e+17,3.66413e+17,3.84428e+17,130.0,9.0,?,1
253.0,1983.0,?,?,0,11,1.78804e+17,1.95989e+17,2.13e+17,?,2.5e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.34001e+17,3.48399e+17,3.76133e+17,3.94148e+17,3.0,185.0,?,1
220.0,1980.0,992.0,45.0,2,9,1.7848e+17,1.95989e+17,2.16e+17,2.34e+17,2.43e+17,2.65926e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.30835e+17,3.58119e+17,3.66413e+17,3.84428e+17,75.0,29.0,3.99e+17,1
251.0,1980.0,23.0,4.0,8,38,1.66194e+17,1.95989e+17,2.15e+17,2.24e+17,2.47e+17,2.68924e+17,2.76646e+17,2.94356e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,275.0,207.0,?,1
92.0,1986.0,23.0,1.0,10,12,1.70698e+17,1.95989e+17,2.02e+17,2.2e+17,2.45e+17,2.55793e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.26136e+17,3.44177e+17,3.66413e+17,3.84428e+17,342.0,6.0,?,1
318.0,1970.0,40.0,1.0,2,16,1.77255e+17,1.95989e+17,2.15e+17,2.34e+17,2.38e+17,2.54849e+17,2.75201e+17,2.94356e+17,3.22817e+17,3.33313e+17,3.58119e+17,3.76133e+17,3.84428e+17,208.0,32.0,?,1
225.0,1970.0,?,?,8,24,1.79102e+17,1.95989e+17,2.03e+17,?,2.5e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.33938e+17,3.58846e+17,3.76861e+17,3.94875e+17,5.0,?,?,0
770.0,?,?,?,4,5,1.74887e+17,1.87389e+17,?,?,?,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.40872e+17,3.48399e+17,3.76133e+17,3.94148e+17,13.0,244.0,?,1
262.0,1986.0,452.0,100.0,4,9,1.74606e+17,1.95989e+17,2.01e+17,2.25e+17,2.38e+17,2.61087e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.25506e+17,3.58119e+17,3.76133e+17,3.84428e+17,69.0,10.0,?,1
214.0,1986.0,945.0,102.0,6,9,1.73946e+17,1.95989e+17,2.09e+17,2.3e+17,2.44e+17,2.52557e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.27199e+17,3.48399e+17,3.66413e+17,3.84428e+17,63.0,349.0,?,1
283.0,1983.0,?,?,0,8,1.73119e+17,1.95989e+17,2.14e+17,?,2.51e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.417e+17,3.44177e+17,3.76133e+17,3.84428e+17,37.0,20.0,?,1
235.0,1983.0,232.0,38.0,9,16,1.7888e+17,1.95989e+17,2.03e+17,2.2e+17,2.46e+17,2.68691e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.27366e+17,3.58119e+17,3.76133e+17,3.84428e+17,77.0,13.0,?,0
263.0,1980.0,62.0,4.0,1,7,1.67703e+17,1.95989e+17,2.06e+17,2.22e+17,2.37e+17,2.63417e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.26258e+17,3.58119e+17,3.76133e+17,3.84428e+17,224.0,33.0,?,1
236.0,1970.0,629.0,51.0,6,9,1.72976e+17,1.95989e+17,2.1e+17,2.2e+17,2.43e+17,2.5671e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.38075e+17,3.48399e+17,3.76133e+17,3.84428e+17,73.0,299.0,?,0
283.0,1986.0,268.0,22.0,1,4,1.6938e+17,1.95989e+17,2.06e+17,2.27e+17,2.44e+17,2.53645e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40299e+17,3.58119e+17,3.76133e+17,3.94148e+17,97.0,24.0,?,1
225.0,1970.0,?,?,5,11,1.79102e+17,1.95989e+17,2.03e+17,?,2.5e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.27903e+17,3.48399e+17,3.66413e+17,3.84428e+17,5.0,222.0,?,1
91.0,1970.0,18.0,?,7,13,1.6511e+17,1.95989e+17,1.99e+17,2.2e+17,2.46e+17,2.55794e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.40299e+17,3.58119e+17,3.76133e+17,3.94148e+17,334.0,29.0,?,1
261.0,1983.0,740.0,103.0,1,9,1.78475e+17,1.95989e+17,2.09e+17,2.27e+17,2.45e+17,2.6157e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.3787e+17,3.58119e+17,3.76133e+17,3.94148e+17,52.0,29.0,?,1
242.0,1986.0,928.0,118.0,0,4,1.6275e+17,1.95989e+17,2.07e+17,2.23e+17,2.45e+17,2.64943e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.29483e+17,3.58846e+17,3.76861e+17,3.94875e+17,44.0,?,?,0
374.0,1980.0,6.0,1.0,8,38,1.69055e+17,1.95989e+17,2.06e+17,2.3e+17,2.4e+17,2.68083e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,252.0,210.0,?,1
243.0,1970.0,?,?,0,6,1.71653e+17,1.95989e+17,2.12e+17,?,2.38e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.32267e+17,3.58846e+17,3.76861e+17,3.94875e+17,5.0,?,?,1
296.0,1983.0,?,?,4,8,1.6436e+17,1.95989e+17,2.07e+17,?,2.4e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.29195e+17,3.44177e+17,3.76133e+17,3.84428e+17,25.0,60.0,?,1
220.0,1970.0,?,?,2,8,1.75483e+17,1.95989e+17,2.03e+17,?,2.46e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.36533e+17,3.58119e+17,3.76133e+17,3.94148e+17,19.0,118.0,?,1
129.0,1986.0,45.0,1.0,15,22,1.71142e+17,1.95989e+17,1.98e+17,2.34e+17,2.5e+17,2.56792e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.39808e+17,3.48399e+17,3.66413e+17,3.84428e+17,323.0,175.0,?,1
243.0,1970.0,?,?,0,11,1.71653e+17,1.95989e+17,2.12e+17,?,2.38e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.36959e+17,3.58119e+17,3.66413e+17,3.84428e+17,6.0,69.0,?,1
74.0,1980.0,40.0,?,17,18,1.75888e+17,1.95989e+17,2.12e+17,2.17e+17,2.44e+17,2.54662e+17,2.76646e+17,2.94356e+17,3.22817e+17,3.39159e+17,3.44177e+17,3.76133e+17,3.94148e+17,332.0,48.0,?,1
205.0,1970.0,?,?,13,18,1.71304e+17,1.95989e+17,2.09e+17,?,2.35e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.31241e+17,3.58119e+17,3.76133e+17,3.94148e+17,19.0,76.0,?,1
229.0,1980.0,?,?,5,9,1.80059e+17,1.95989e+17,2.09e+17,?,2.38e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.24451e+17,3.58846e+17,3.76861e+17,3.94875e+17,9.0,?,?,0
239.0,?,?,?,1,10,1.72966e+17,1.95989e+17,2.02e+17,?,2.38e+17,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.38868e+17,3.58846e+17,3.76861e+17,3.94875e+17,3.0,?,?,1
82.0,1980.0,13.0,?,8,11,1.63832e+17,1.95989e+17,2.08e+17,2.21e+17,2.4e+17,2.55914e+17,2.76646e+17,2.94356e+17,3.22817e+17,3.29363e+17,3.48399e+17,3.66413e+17,3.84428e+17,358.0,15.0,?,0
112.0,1986.0,6.0,?,16,23,1.724e+17,1.95989e+17,2.04e+17,2.32e+17,2.45e+17,2.58868e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.30843e+17,3.58119e+17,3.76133e+17,3.94148e+17,388.0,160.0,?,1
112.0,1970.0,13.0,2.0,3,14,1.77188e+17,1.95989e+17,2.01e+17,2.2e+17,2.4e+17,2.54321e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.30771e+17,3.58119e+17,3.76133e+17,3.94148e+17,351.0,68.0,?,1
382.0,1983.0,1122.0,160.0,11,17,1.69492e+17,1.95989e+17,2.07e+17,2.27e+17,2.44e+17,2.6414e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.33328e+17,3.48399e+17,3.76133e+17,3.94148e+17,56.0,550.0,?,1
239.0,?,?,?,5,11,1.72966e+17,1.95989e+17,2.02e+17,?,2.38e+17,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.25378e+17,3.44177e+17,3.66413e+17,3.84428e+17,4.0,53.0,?,1
95.0,1980.0,39.0,?,2,11,1.7292e+17,1.95989e+17,2.07e+17,2.28e+17,2.38e+17,2.61771e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.404e+17,3.58119e+17,3.76133e+17,3.94148e+17,402.0,74.0,?,1
63.0,1980.0,94.0,2.0,2,14,1.65052e+17,1.95989e+17,2.04e+17,2.26e+17,2.41e+17,2.53693e+17,2.73398e+17,2.94356e+17,3.22817e+17,3.3017e+17,3.58119e+17,3.66413e+17,3.84428e+17,400.0,20.0,?,1
280.0,1986.0,96.0,2.0,11,44,1.68808e+17,1.95989e+17,2.02e+17,2.18e+17,2.5e+17,2.70043e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40728e+17,3.58119e+17,3.76133e+17,3.84428e+17,142.0,283.0,?,1
285.0,1980.0,90.0,43.0,26,41,1.76415e+17,1.95989e+17,2.16e+17,2.26e+17,2.46e+17,2.60556e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,83.0,206.0,?,1
223.0,1986.0,24.0,2.0,4,16,1.62168e+17,1.95989e+17,2.16e+17,2.29e+17,2.45e+17,2.54331e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.3506e+17,3.58119e+17,3.76133e+17,3.84428e+17,133.0,39.0,?,1
114.0,1980.0,12.0,1.0,24,46,1.6545e+17,1.95989e+17,2.02e+17,2.17e+17,2.37e+17,2.67797e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,366.0,205.0,?,1
283.0,1980.0,?,?,3,4,1.65194e+17,1.95989e+17,2.06e+17,?,2.46e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.28108e+17,3.48399e+17,3.66413e+17,3.84428e+17,29.0,11.0,?,1
90.0,1980.0,39.0,?,38,39,1.6486e+17,1.95989e+17,2.11e+17,2.2e+17,2.38e+17,2.64503e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,362.0,211.0,?,1
112.0,1970.0,13.0,2.0,25,43,1.77188e+17,1.95989e+17,2.01e+17,2.2e+17,2.4e+17,2.54321e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.40568e+17,3.48399e+17,3.66413e+17,3.84428e+17,351.0,314.0,?,1
201.0,1983.0,?,?,3,9,1.78076e+17,1.95989e+17,2.16e+17,?,2.45e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.37316e+17,3.44177e+17,3.76133e+17,3.94148e+17,44.0,50.0,?,1
139.0,1980.0,19.0,1.0,28,41,1.71214e+17,1.95989e+17,2.01e+17,2.26e+17,2.45e+17,2.60333e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.40899e+17,3.48399e+17,3.66413e+17,3.84428e+17,294.0,19.0,?,1
89.0,1986.0,13.0,?,5,10,1.74128e+17,1.95989e+17,2.06e+17,2.31e+17,2.4e+17,2.54653e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40568e+17,3.48399e+17,3.66413e+17,3.84428e+17,351.0,305.0,?,1
215.0,1980.0,642.0,110.0,2,16,1.68293e+17,1.95989e+17,2.06e+17,2.3e+17,2.51e+17,2.67227e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.25775e+17,3.48399e+17,3.76133e+17,3.84428e+17,40.0,333.0,?,1
211.0,1986.0,?,?,7,9,1.76233e+17,1.95989e+17,2.14e+17,?,2.44e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.25506e+17,3.58119e+17,3.66413e+17,3.84428e+17,16.0,7.0,?,1
256.0,1980.0,?,?,15,16,1.78401e+17,1.95989e+17,2.02e+17,?,2.45e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.38803e+17,3.58846e+17,3.76861e+17,3.94875e+17,4.0,?,?,1
239.0,?,?,?,1,8,1.72966e+17,1.95989e+17,2.02e+17,?,2.38e+17,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.32253e+17,3.48399e+17,3.76133e+17,3.84428e+17,5.0,293.0,?,1
253.0,1983.0,?,?,0,24,1.78804e+17,1.95989e+17,2.13e+17,?,2.5e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.28379e+17,3.48399e+17,3.76133e+17,3.84428e+17,1.0,349.0,?,1
252.0,1983.0,?,?,4,9,1.6345e+17,1.95989e+17,2.08e+17,?,2.45e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.26697e+17,3.58119e+17,3.66413e+17,3.84428e+17,38.0,109.0,?,1
91.0,1970.0,4.0,?,44,68,1.63221e+17,1.95989e+17,2.08e+17,2.22e+17,2.45e+17,2.58763e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.35241e+17,3.48399e+17,3.76133e+17,3.84428e+17,381.0,173.0,?,1
700.0,?,?,?,0,7,1.74665e+17,1.87389e+17,?,?,?,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.28097e+17,3.44177e+17,3.76133e+17,3.94148e+17,2.0,13.0,4.06e+17,1
257.0,1970.0,?,?,0,23,1.70376e+17,1.95989e+17,1.99e+17,?,2.37e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.28637e+17,3.58119e+17,3.76133e+17,3.94148e+17,1.0,29.0,?,1
208.0,1970.0,?,?,1,9,1.64519e+17,1.95989e+17,2.07e+17,?,2.38e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.37435e+17,3.48399e+17,3.76133e+17,3.94148e+17,37.0,243.0,?,0
293.0,1980.0,38.0,3.0,2,13,1.72633e+17,1.95989e+17,2.07e+17,2.19e+17,2.45e+17,2.52357e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.27552e+17,3.48399e+17,3.66413e+17,3.84428e+17,170.0,183.0,?,1
248.0,1983.0,?,?,0,17,1.65122e+17,1.95989e+17,2.02e+17,?,2.45e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.41227e+17,3.58119e+17,3.76133e+17,3.94148e+17,25.0,114.0,?,1
280.0,1980.0,50.0,4.0,1,4,1.7832e+17,1.95989e+17,2.12e+17,2.33e+17,2.41e+17,2.57651e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.33313e+17,3.58119e+17,3.76133e+17,3.84428e+17,197.0,31.0,?,1
236.0,1983.0,?,?,2,11,1.70784e+17,1.95989e+17,2.04e+17,?,2.46e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.3769e+17,3.48399e+17,3.76133e+17,3.94148e+17,1.0,185.0,?,1
284.0,1970.0,29.0,4.0,0,15,1.76781e+17,1.95989e+17,2.11e+17,2.29e+17,2.45e+17,2.61798e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.35658e+17,3.48399e+17,3.66413e+17,3.84428e+17,158.0,23.0,?,1
89.0,1986.0,23.0,?,17,19,1.74128e+17,1.95989e+17,2.06e+17,2.31e+17,2.4e+17,2.54653e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.42265e+17,3.48399e+17,3.76133e+17,3.84428e+17,354.0,517.0,?,1
76.0,1970.0,29.0,?,5,12,1.80029e+17,1.95989e+17,2.02e+17,2.21e+17,2.44e+17,2.69938e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.27738e+17,3.48399e+17,3.66413e+17,3.84428e+17,347.0,290.0,?,0
315.0,1986.0,208.0,2.0,0,41,1.68848e+17,1.95989e+17,2.06e+17,2.3e+17,2.45e+17,2.63641e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.27738e+17,3.48399e+17,3.66413e+17,3.84428e+17,173.0,292.0,?,0
203.0,1983.0,?,?,4,9,1.72872e+17,1.95989e+17,2.01e+17,?,2.45e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.40699e+17,3.58846e+17,3.76861e+17,3.94875e+17,3.0,?,?,1
304.0,1980.0,17.0,3.0,4,5,1.76992e+17,1.95989e+17,2.09e+17,2.26e+17,2.35e+17,2.682e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.3883e+17,3.48399e+17,3.76133e+17,3.84428e+17,181.0,343.0,?,1
232.0,1970.0,2575.0,151.0,7,9,1.69174e+17,1.95989e+17,2.05e+17,2.23e+17,2.44e+17,2.57908e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.29866e+17,3.48399e+17,3.76133e+17,3.84428e+17,47.0,243.0,?,1
83.0,1986.0,36.0,?,5,6,1.75617e+17,1.95989e+17,2.06e+17,2.17e+17,2.35e+17,2.66791e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.26668e+17,3.58119e+17,3.76133e+17,3.84428e+17,374.0,8.0,?,1
759.0,?,?,?,0,6,1.77131e+17,1.87389e+17,?,?,?,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.24295e+17,3.44177e+17,3.76133e+17,3.94148e+17,5.0,15.0,?,1
220.0,1980.0,1009.0,45.0,9,10,1.7848e+17,1.95989e+17,2.16e+17,2.34e+17,2.43e+17,2.65926e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.34151e+17,3.58119e+17,3.66413e+17,3.84428e+17,76.0,1.0,?,1
288.0,1970.0,?,?,3,9,1.6506e+17,1.95989e+17,2.09e+17,?,2.37e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.38874e+17,3.48399e+17,3.66413e+17,3.84428e+17,5.0,280.0,?,1
95.0,1980.0,37.0,?,41,70,1.7292e+17,1.95989e+17,2.07e+17,2.28e+17,2.38e+17,2.61771e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.35241e+17,3.48399e+17,3.76133e+17,3.84428e+17,401.0,176.0,?,1
239.0,?,?,?,3,11,1.72966e+17,1.95989e+17,2.02e+17,?,2.38e+17,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.40996e+17,3.58119e+17,3.76133e+17,3.94148e+17,6.0,93.0,?,1
